*****************************************	1
00265.000	00399.000	00318.000	00106.5734	01071.2894	01074.8611	00003.5717	734	
00266.000	00376.000	00345.000	00106.9495	01074.8616	01078.7487	00003.8871	733	
00267.000	00412.000	00341.000	00107.362	01078.7492	01082.5832	00003.834	732	
00268.000	00380.000	00368.000	00107.7421	01082.5837	01086.7272	00004.1435	731	
00269.000	00405.000	00313.000	00108.1472	01086.7277	01090.256	00003.5283	730	
00270.000	00402.000	00343.000	00108.5493	01090.2565	01094.1422	00003.8857	729	
00271.000	00386.000	00364.000	00108.9355	01094.1428	01098.2592	00004.1164	728	
00272.000	00398.000	00346.000	00109.3336	01098.2597	01102.1495	00003.8898	727	
00273.000	00433.000	00358.000	00109.7667	01102.1497	01106.2262	00004.0764	726	
00274.000	00432.000	00355.000	00110.1988	01106.2267	01110.2575	00004.0308	725	
00275.000	00386.000	00336.000	00110.5849	01110.258	01114.0616	00003.8036	724	
00276.000	00416.000	00340.000	00111.001	01114.0621	01117.8875	00003.8255	723	
00277.000	00385.000	00372.000	00111.3861	01117.888	01122.067	00004.179	722	
00278.000	00415.000	00390.000	00111.8013	01122.0675	01126.4538	00004.3863	721	
00279.000	00413.000	00360.000	00112.2144	01126.4543	01130.6465	00004.1922	720	
00280.000	00392.000	00340.000	00112.6065	01130.647	01134.5171	00003.870	719	
00281.000	00372.000	00379.000	00112.9787	01134.5176	01138.8542	00004.3366	718	
00282.000	00384.000	00313.000	00113.3628	01138.8547	01142.4019	00003.5472	717	
00283.000	00403.000	00374.000	00113.7659	01142.4024	01146.6548	00004.2524	716	
00284.000	00400.000	00369.000	00114.166	01146.6553	01150.8518	00004.1965	715	
00285.000	00418.000	00377.000	00114.5842	01150.8523	01155.1751	00004.3228	714	
00286.000	00382.000	00335.000	00114.9663	01155.1756	01158.9987	00003.8231	713	
00287.000	00382.000	00360.000	00115.3484	01158.9992	01163.0874	00004.0882	712	
00288.000	00405.000	00339.000	00115.7535	01163.0879	01166.9953	00003.9074	711	
